donor_country,recipient_country,2008,2009,2010,2011,2012
NLD,KEN,..,..,..,..,..
NLD,LSO,..,..,..,..,..
NLD,LBR,..,..,..,..,..
NLD,MDG,..,..,..,..,..
NLD,MWI,..,..,..,..,..
NLD,MLI,..,0.15395,..,9.26651,0.084997
NLD,MRT,..,..,..,..,..
NLD,MUS,..,..,..,..,..
NLD,MOZ,0.064,..,..,..,..
NLD,NAM,..,..,..,..,..
NLD,NER,..,..,..,..,..
NLD,NGA,..,..,..,..,..
NLD,RWA,..,..,..,..,..
NLD,STP,..,..,..,..,..
NLD,SEN,..,..,..,..,..
NLD,SYC,..,..,..,..,..
NLD,SLE,..,..,..,..,..
NLD,SOM,..,..,..,..,..
NLD,ZAF,1.471,..,..,..,..
NLD,SHN,..,..,..,..,..
NLD,SDN,..,..,..,..,..
NLD,SWZ,..,..,..,..,..
NLD,TZA,..,..,..,..,..
NLD,TGO,..,..,..,..,..
NLD,UGA,0.73,1.16657,0.249903,0.177669,0.010122
NLD,ZMB,74.392,..,7.965887,18.415786,0.641792
NLD,ZWE,..,..,..,..,..
NLD,AIA,..,..,..,..,..
NLD,ATG,..,..,..,..,..
NLD,ABW,..,..,..,..,..
NLD,BHS,..,..,..,..,..
NLD,BRB,..,..,..,..,..
NLD,BLZ,..,..,..,..,..
NLD,BMU,..,..,..,..,..
NLD,CYM,..,..,..,..,..
NLD,CRI,..,..,..,..,..
NLD,CUB,..,..,..,..,..
NLD,DMA,..,..,..,..,..
NLD,DOM,..,..,..,..,..
NLD,SLV,..,..,..,..,..
NLD,GRD,..,..,..,..,..
NLD,GTM,..,..,..,..,..
NLD,HTI,..,..,..,..,..
NLD,HND,..,..,..,..,..
NLD,JAM,..,..,..,..,..
NLD,MEX,..,..,..,..,..
NLD,MSR,..,..,..,..,..
NLD,ANT,..,..,..,..,..
NLD,NIC,..,..,..,..,..
NLD,PAN,..,..,..,..,..
NLD,KNA,..,..,..,..,..
NLD,LCA,..,..,..,..,..
NLD,VCT,..,..,..,..,..
NLD,TTO,..,..,..,..,..
NLD,TCA,..,..,..,..,..
NLD,VGB,..,..,..,..,..
NLD,ARG,..,..,0.274333,..,..
NLD,BOL,..,..,34.595054,..,..
NLD,BRA,..,..,..,..,..
NLD,CHL,..,..,..,..,..
NLD,COL,..,..,..,..,..
NLD,ECU,..,..,..,..,..
NLD,GUY,..,..,..,..,..
NLD,PRY,..,..,..,..,..
NLD,PER,..,..,..,..,..
NLD,SUR,..,..,..,0.000001,..
NLD,URY,..,..,..,..,..
NLD,VEN,..,..,..,..,..
NLD,BRN,..,..,..,..,..
NLD,KHM,..,..,..,..,..
NLD,CHN,0.468,..,..,..,..
NLD,IDN,..,..,..,..,..
NLD,KOR,..,..,..,..,..
NLD,PRK,..,..,..,..,..
NLD,LAO,..,..,..,..,..
NLD,MYS,..,..,..,..,..
NLD,MNG,..,..,..,..,..
NLD,PHL,..,..,..,..,..
NLD,SGP,..,..,..,..,..
NLD,THA,..,..,..,..,..
NLD,TLS,..,..,..,..,..
NLD,VNM,..,..,..,..,..
NLD,AFG,0.665,..,0.275326,..,..
NLD,ARM,..,..,..,..,..
NLD,AZE,..,..,..,..,..
NLD,BGD,..,..,..,..,..
NLD,BTN,..,..,..,..,..
NLD,GEO,..,..,..,..,..
NLD,IND,..,..,..,..,..
NLD,KAZ,..,..,..,..,..
NLD,KGZ,..,..,..,..,..
NLD,MDV,..,..,..,..,..
NLD,MMR,..,..,..,..,..
NLD,NPL,..,..,..,..,..
NLD,PAK,..,15.73038,4.256587,..,..
NLD,LKA,2.399,..,..,..,..
NLD,TJK,..,..,..,..,..
NLD,TKM,..,..,..,..,..
NLD,UZB,..,..,..,..,..
NLD,BHR,..,..,..,..,..
NLD,IRN,..,..,..,..,..
NLD,IRQ,..,..,..,..,..
NLD,ISR,..,..,..,..,..
NLD,JOR,..,..,..,..,..
NLD,KWT,..,..,..,..,..
NLD,LBN,..,..,..,..,..
NLD,OMN,..,0.09052,..,..,..
NLD,QAT,..,..,..,..,..
NLD,SAU,..,..,..,..,..
NLD,SYR,..,..,..,..,..
NLD,ARE,..,..,..,..,..
NLD,PSZ,..,..,..,..,..
NLD,YEM,..,..,..,..,..
NLD,COK,..,..,..,..,..
NLD,FJI,..,..,..,..,..
NLD,PYF,..,..,..,..,..
NLD,KIR,..,..,..,..,..
NLD,MHL,..,..,..,..,..
NLD,FSM,..,..,..,..,..
NLD,NRU,..,..,..,..,..
NLD,NCL,..,..,..,..,..
NLD,NIU,..,..,..,..,..
NLD,PLW,..,..,..,..,..
NLD,PNG,..,..,..,..,..
NLD,WSM,..,..,..,..,..
NLD,SLB,..,..,..,..,..
NLD,TKL,..,..,..,..,..
NLD,TON,..,..,..,..,..
NLD,TUV,..,..,..,..,..
NLD,VUT,..,..,..,..,..
NZL,ALB,..,..,..,..,..
NZL,BLR,..,..,..,..,..
NZL,BIH,..,..,..,..,..
NZL,HRV,..,..,..,..,..
NZL,CYP,..,..,..,..,..
NZL,MKD,..,..,..,..,..
NZL,MLT,..,..,..,..,..
NZL,MDA,..,..,..,..,..
NZL,MNE,..,..,..,..,..
NZL,SRB,..,..,..,..,..
NZL,SVN,..,..,..,..,..
NZL,TUR,..,..,..,..,..
NZL,UKR,..,..,..,..,..
NZL,DZA,..,..,..,..,..
NZL,EGY,..,..,..,..,..
NZL,LBY,..,..,..,..,..
NZL,MAR,..,..,..,..,..
NZL,TUN,..,..,..,..,..
NZL,AGO,..,..,..,..,..
NZL,BEN,..,..,..,..,..
NZL,BWA,..,..,..,..,..
NZL,BFA,..,..,..,..,..
NZL,BDI,..,..,..,..,..
NZL,CMR,..,..,..,..,..
NZL,CPV,..,..,..,..,..
NZL,CAF,..,..,..,..,..
NZL,TCD,..,..,..,..,..
NZL,COM,..,..,..,..,..
NZL,CDZ,..,..,..,..,..
NZL,COG,..,..,..,..,..
NZL,CIV,..,..,..,..,..
NZL,DJI,..,..,..,..,..
NZL,GNQ,..,..,..,..,..
NZL,ERI,..,..,..,..,..
NZL,ETH,..,..,..,..,..
NZL,GAB,..,..,..,..,..
NZL,GMB,..,..,..,..,..
NZL,GHA,..,..,..,..,..
NZL,GIN,..,..,..,..,..
NZL,GNB,..,..,..,..,..
NZL,KEN,..,..,..,..,..
NZL,LSO,..,..,..,..,..
NZL,LBR,..,..,..,..,..
NZL,MDG,..,..,..,..,..
NZL,MWI,..,..,..,..,..
NZL,MLI,..,..,..,..,..
NZL,MRT,..,..,..,..,..
NZL,MUS,..,..,..,..,..
NZL,MOZ,..,..,..,..,..
NZL,NAM,..,..,..,..,..
NZL,NER,..,..,..,..,..
NZL,NGA,..,..,..,..,..
NZL,RWA,..,..,..,..,..
NZL,STP,..,..,..,..,..
NZL,SEN,..,..,..,..,..
NZL,SYC,..,..,..,..,..
NZL,SLE,..,..,..,..,..
NZL,SOM,..,..,..,..,..
NZL,ZAF,..,..,..,..,..
NZL,SHN,..,..,..,..,..
NZL,SDN,..,..,..,..,..
NZL,SWZ,..,..,..,..,..
NZL,TZA,..,..,..,..,..
NZL,TGO,..,..,..,..,..
NZL,UGA,..,..,..,..,..
NZL,ZMB,..,..,..,..,..
NZL,ZWE,..,..,..,..,..
NZL,AIA,..,..,..,..,..
NZL,ATG,..,..,..,..,..
NZL,ABW,..,..,..,..,..
NZL,BHS,..,..,..,..,..
NZL,BRB,..,..,..,..,..
NZL,BLZ,..,..,..,..,..
NZL,BMU,..,..,..,..,..
NZL,CYM,..,..,..,..,..
NZL,CRI,..,..,..,..,..
NZL,CUB,..,..,..,..,..
NZL,DMA,..,..,..,..,..
NZL,DOM,..,..,..,..,..
NZL,SLV,..,..,..,..,..
NZL,GRD,..,..,..,..,..
NZL,GTM,..,..,..,..,..
NZL,HTI,..,..,..,..,..
NZL,HND,..,..,..,..,..
NZL,JAM,..,..,..,..,..
NZL,MEX,..,..,..,..,..
NZL,MSR,..,..,..,..,..
NZL,ANT,..,..,..,..,..
NZL,NIC,..,..,..,..,..
NZL,PAN,..,..,..,..,..
NZL,KNA,..,..,..,..,..
NZL,LCA,..,..,..,..,..
NZL,VCT,..,..,..,..,..
NZL,TTO,..,..,..,..,..
NZL,TCA,..,..,..,..,..
NZL,VGB,..,..,..,..,..
NZL,ARG,..,..,..,..,..
NZL,BOL,..,..,..,..,..
NZL,BRA,..,..,..,..,..
NZL,CHL,..,..,..,..,..
NZL,COL,..,..,..,..,..
NZL,ECU,..,..,..,..,..
NZL,GUY,..,..,..,..,..
NZL,PRY,..,..,..,..,..
NZL,PER,..,..,..,..,..
NZL,SUR,..,..,..,..,..
NZL,URY,..,..,..,..,..
NZL,VEN,..,..,..,..,..
NZL,BRN,..,..,..,..,..
NZL,KHM,..,..,..,..,..
NZL,CHN,..,..,..,..,..
NZL,IDN,..,..,..,..,..
NZL,KOR,..,..,..,..,..
NZL,PRK,..,..,..,..,..
NZL,LAO,..,..,..,..,..
NZL,MYS,..,..,..,..,..
NZL,MNG,..,..,..,..,..
NZL,PHL,..,..,..,..,..
NZL,SGP,..,..,..,..,..
NZL,THA,..,..,..,..,..
NZL,TLS,1.556555,..,3.608802,0.725627,..
NZL,VNM,..,..,..,..,..
NZL,AFG,..,..,..,..,..
NZL,ARM,..,..,..,..,..
NZL,AZE,..,..,..,..,..
NZL,BGD,..,..,..,..,..
NZL,BTN,..,..,..,..,..
NZL,GEO,..,..,..,..,..
NZL,IND,..,..,..,..,..
NZL,KAZ,..,..,..,..,..
NZL,KGZ,..,..,..,..,..
NZL,MDV,..,..,..,..,..
NZL,MMR,..,..,..,..,..
NZL,NPL,..,..,..,..,..
NZL,PAK,..,..,..,..,..
NZL,LKA,..,..,..,..,..
NZL,TJK,..,..,..,..,..
NZL,TKM,..,..,..,..,..
NZL,UZB,..,..,..,..,..
NZL,BHR,..,..,..,..,..
NZL,IRN,..,..,..,..,..
NZL,IRQ,..,..,..,..,..
NZL,ISR,..,..,..,..,..
NZL,JOR,..,..,..,..,..
NZL,KWT,..,..,..,..,..
NZL,LBN,..,..,..,..,..
NZL,OMN,..,..,..,..,..
NZL,QAT,..,..,..,..,..
NZL,SAU,..,..,..,..,..
NZL,SYR,..,..,..,..,..
NZL,ARE,..,..,..,..,..
NZL,PSZ,..,..,..,..,..
NZL,YEM,..,..,..,..,..
NZL,COK,4.344517,0.025019,..,..,..
NZL,FJI,..,..,..,..,..
NZL,PYF,..,..,..,..,..
NZL,KIR,..,..,..,..,..
NZL,MHL,..,..,..,..,..
NZL,FSM,..,..,..,..,..
NZL,NRU,3.457229,..,..,..,2.024455
NZL,NCL,..,..,..,..,..
NZL,NIU,..,0.009382,..,..,0.485869
NZL,PLW,..,..,..,..,..
NZL,PNG,..,..,..,..,..
NZL,WSM,..,..,..,..,..
NZL,SLB,..,0.050038,..,..,..
NZL,TKL,..,..,..,..,..
NZL,TON,..,..,0.540502,..,..
NZL,TUV,..,..,..,..,..
NZL,VUT,0.857835,..,..,..,..
NOR,ALB,..,..,..,..,..
NOR,BLR,..,..,..,..,..
NOR,BIH,1.489321,2.01637,0.248159,..,..
NOR,HRV,..,..,..,..,..
NOR,CYP,..,..,..,..,..
NOR,MKD,..,..,..,0.517432,0.343944
NOR,MLT,..,..,..,..,..
NOR,MDA,..,..,..,..,..
NOR,MNE,..,..,..,..,..
NOR,SRB,0.243898,..,0.268939,..,..
NOR,SVN,..,..,..,..,..
NOR,TUR,..,..,..,..,..
NOR,UKR,..,..,..,0.008001,..
NOR,DZA,..,..,..,..,..
NOR,EGY,..,..,..,..,..
NOR,LBY,..,..,..,..,..
NOR,MAR,..,..,..,..,..
NOR,TUN,..,..,..,..,..
NOR,AGO,0.350428,0.071674,..,..,0.085556
NOR,BEN,..,..,..,..,..
NOR,BWA,..,..,..,..,..
NOR,BFA,..,..,..,..,..
NOR,BDI,..,..,..,..,20.80991
NOR,CMR,..,..,..,..,..
NOR,CPV,..,..,..,..,..
NOR,CAF,..,..,..,..,..
NOR,TCD,..,..,..,..,..
NOR,COM,..,..,..,..,..
NOR,CDZ,..,..,..,..,..
NOR,COG,..,..,..,..,..
NOR,CIV,..,..,..,..,..
NOR,DJI,..,..,..,..,..
NOR,GNQ,..,..,..,..,..
NOR,ERI,..,..,..,..,..
NOR,ETH,..,0.011946,..,0.624487,..
NOR,GAB,..,..,..,..,..
NOR,GMB,..,..,..,..,..
NOR,GHA,..,..,..,0.044321,..
NOR,GIN,..,..,..,..,..
NOR,GNB,..,..,..,..,..
NOR,KEN,0.292886,..,..,0.007137,..
NOR,LSO,..,..,..,..,..
NOR,LBR,..,..,..,..,..
NOR,MDG,0.130348,0.006371,0.004136,..,1.375776
NOR,MWI,..,0.07621,0.139018,0.135244,0.121153
NOR,MLI,..,..,..,..,..
NOR,MRT,..,..,..,..,..
NOR,MUS,..,..,..,..,..
NOR,MOZ,..,0.011669,..,..,..
NOR,NAM,..,0.031377,..,..,..
NOR,NER,..,..,..,..,..
NOR,NGA,..,..,..,..,..
NOR,RWA,0.178153,..,..,..,..
NOR,STP,..,..,..,..,..
NOR,SEN,..,..,..,..,..
NOR,SYC,..,..,..,..,..
NOR,SLE,..,..,..,..,..
NOR,SOM,..,..,..,..,..
NOR,ZAF,0.078707,..,0.190256,0.178425,..
NOR,SHN,..,..,..,..,..
NOR,SDN,..,..,..,0.769189,..
NOR,SWZ,..,..,..,..,..
NOR,TZA,0.096255,..,0.219239,0.190996,0.24957
NOR,TGO,..,..,..,..,..
NOR,UGA,0.43659,1.026755,0.343556,0.072262,0.525959
NOR,ZMB,..,0.230333,..,..,..
NOR,ZWE,..,..,..,..,..
NOR,AIA,..,..,..,..,..
NOR,ATG,..,..,..,..,..
NOR,ABW,..,..,..,..,..
NOR,BHS,..,..,..,..,..
NOR,BRB,..,..,..,..,..
NOR,BLZ,..,..,..,..,..
NOR,BMU,..,..,..,..,..
NOR,CYM,..,..,..,..,..
NOR,CRI,..,..,..,..,..
NOR,CUB,..,..,..,..,..
NOR,DMA,..,..,..,..,..
NOR,DOM,..,..,..,..,..
NOR,SLV,..,..,..,..,..
NOR,GRD,..,..,..,..,..
NOR,GTM,..,..,..,..,..
NOR,HTI,..,..,..,..,..
NOR,HND,..,..,..,..,..
NOR,JAM,..,..,..,..,..
NOR,MEX,..,..,..,..,..
NOR,MSR,..,..,..,..,..
NOR,ANT,..,..,..,..,..
NOR,NIC,..,..,..,..,..
NOR,PAN,..,..,..,..,..
NOR,KNA,..,..,..,..,..
NOR,LCA,..,..,..,..,..
NOR,VCT,..,..,..,..,..
NOR,TTO,..,..,..,..,..
NOR,TCA,..,..,..,..,..
NOR,VGB,..,..,..,..,..
NOR,ARG,..,..,..,..,..
NOR,BOL,0.439396,..,..,..,0.086076
NOR,BRA,0.153277,..,..,..,0.152152
NOR,CHL,..,..,..,..,..
NOR,COL,..,..,..,..,..
NOR,ECU,..,..,..,..,..
NOR,GUY,..,..,..,..,..
NOR,PRY,..,..,..,..,..
NOR,PER,..,..,..,..,..
NOR,SUR,..,..,..,..,..
NOR,URY,..,..,..,..,..
NOR,VEN,..,..,..,..,..
NOR,BRN,..,..,..,..,..
NOR,KHM,0.140171,0.159276,..,..,..
NOR,CHN,..,..,..,..,..
NOR,IDN,..,..,..,..,..
NOR,KOR,..,..,..,..,..
NOR,PRK,0.017521,..,..,..,..
NOR,LAO,..,..,..,..,..
NOR,MYS,..,..,..,..,..
NOR,MNG,..,..,..,..,..
NOR,PHL,..,..,..,..,..
NOR,SGP,..,..,..,..,..
NOR,THA,..,..,..,..,..
NOR,TLS,0.17635,..,..,..,..
NOR,VNM,..,..,..,..,..
NOR,AFG,..,..,0.010754,..,0.112642
NOR,ARM,1.572547,..,..,..,..
NOR,AZE,..,..,..,..,0.067069
NOR,BGD,0.676724,..,..,0.010577,..
NOR,BTN,..,..,..,..,..
NOR,GEO,0.175214,1.652491,0.006618,0.249795,0.048152
NOR,IND,0.061696,0.031712,..,..,..
NOR,KAZ,..,..,..,..,..
NOR,KGZ,..,0.191131,..,..,..
NOR,MDV,..,..,..,..,..
NOR,MMR,..,..,..,..,..
NOR,NPL,..,34.881498,0.005823,0.043873,0.014618
NOR,PAK,0.000736,..,..,..,..
NOR,LKA,0.245654,..,0.011223,0.006529,..
NOR,TJK,..,..,..,..,..
NOR,TKM,..,..,..,..,..
NOR,UZB,..,..,..,..,..
NOR,BHR,..,..,..,..,..
NOR,IRN,..,..,..,..,..
NOR,IRQ,..,..,..,..,..
NOR,ISR,..,..,..,..,..
NOR,JOR,..,..,..,..,0.006879
NOR,KWT,..,..,..,..,..
NOR,LBN,..,..,0.040568,..,..
NOR,OMN,..,..,..,..,..
NOR,QAT,..,..,..,..,..
NOR,SAU,..,..,..,..,..
NOR,SYR,..,..,..,..,..
NOR,ARE,..,..,..,..,..
NOR,PSZ,..,0.276105,24.815948,0.009278,0.12382
NOR,YEM,..,..,..,..,..
NOR,COK,..,..,..,..,..
NOR,FJI,..,..,..,..,..
NOR,PYF,..,..,..,..,..
NOR,KIR,..,..,..,..,..
NOR,MHL,..,..,..,..,..
NOR,FSM,..,..,..,..,..
NOR,NRU,..,..,..,..,..
NOR,NCL,..,..,..,..,..
NOR,NIU,..,..,..,..,..
NOR,PLW,..,..,..,..,..
NOR,PNG,..,..,..,..,..
NOR,WSM,..,..,..,..,..
NOR,SLB,..,..,..,..,..
NOR,TKL,..,..,..,..,..
NOR,TON,..,..,..,..,..
NOR,TUV,..,..,..,..,..
NOR,VUT,..,..,..,..,..
PRT,ALB,..,..,..,..,..
PRT,BLR,..,..,..,..,..
PRT,BIH,..,..,..,..,..
PRT,HRV,..,..,..,..,..
PRT,CYP,..,..,..,..,..
PRT,MKD,..,..,..,..,..
PRT,MLT,..,..,..,..,..
PRT,MDA,..,..,..,..,..
PRT,MNE,..,..,..,..,..
PRT,SRB,..,..,..,..,..
PRT,SVN,..,..,..,..,..
PRT,TUR,..,..,..,..,..
PRT,UKR,..,..,..,..,..
PRT,DZA,..,..,..,..,..
PRT,EGY,..,..,..,..,..
PRT,LBY,..,..,..,..,..
PRT,MAR,..,..,..,..,..
PRT,TUN,..,..,..,..,..
PRT,AGO,..,0.025094,1.037,1.091491,0.997429
PRT,BEN,..,..,..,..,..
PRT,BWA,..,..,..,..,..
PRT,BFA,..,..,..,..,..
PRT,BDI,..,..,..,..,..
PRT,CMR,..,..,..,..,..
PRT,CPV,..,0.010444,0.00975,..,..
PRT,CAF,..,..,..,..,..
PRT,TCD,..,..,..,..,..
PRT,COM,..,..,..,..,..
PRT,CDZ,..,..,..,..,..
PRT,COG,..,..,..,..,..
PRT,CIV,..,..,..,..,..
PRT,DJI,..,..,..,..,..
PRT,GNQ,..,..,..,..,..
PRT,ERI,..,..,..,..,..
PRT,ETH,..,..,..,..,..
PRT,GAB,..,..,..,..,..
PRT,GMB,..,..,..,..,..
PRT,GHA,..,..,..,..,..
PRT,GIN,..,..,..,..,..
PRT,GNB,0.00002,0.001393,2.467416,1.935484,0.771208
PRT,KEN,..,0.012667,..,..,..
PRT,LSO,..,..,..,..,..
PRT,LBR,..,..,..,..,..
PRT,MDG,..,..,..,..,..
PRT,MWI,..,..,..,..,..
PRT,MLI,..,..,..,..,..
PRT,MRT,..,..,..,..,..
PRT,MUS,..,..,..,..,..
PRT,MOZ,0.256701,0.333083,5.831538,6.169354,6.526993
PRT,NAM,..,..,..,..,..
PRT,NER,..,..,..,..,..
PRT,NGA,..,..,..,..,..
PRT,RWA,..,..,..,..,..
PRT,STP,..,1.908701,0.076265,0.139043,0.12982
PRT,SEN,..,0.004247,..,..,..
PRT,SYC,..,..,..,..,..
PRT,SLE,..,..,..,..,..
PRT,SOM,..,..,..,..,..
PRT,ZAF,..,..,..,..,..
PRT,SHN,..,..,..,..,..
PRT,SDN,..,..,..,..,..
PRT,SWZ,..,..,..,..,..
PRT,TZA,..,..,..,..,..
PRT,TGO,..,..,..,..,..
PRT,UGA,..,..,..,..,..
PRT,ZMB,..,..,..,..,..
PRT,ZWE,..,..,..,..,..
PRT,AIA,..,..,..,..,..
PRT,ATG,..,..,..,..,..
PRT,ABW,..,..,..,..,..
PRT,BHS,..,..,..,..,..
PRT,BRB,..,..,..,..,..
PRT,BLZ,..,..,..,..,..
PRT,BMU,..,..,..,..,..
PRT,CYM,..,..,..,..,..
PRT,CRI,..,..,..,..,..
PRT,CUB,..,..,..,..,..
PRT,DMA,..,..,..,..,..
PRT,DOM,..,..,..,..,..
PRT,SLV,..,..,..,..,..
PRT,GRD,..,..,..,..,..
PRT,GTM,..,..,..,..,..
PRT,HTI,..,..,..,..,..
PRT,HND,..,..,..,..,..
PRT,JAM,..,..,..,..,..
PRT,MEX,..,..,..,..,..
PRT,MSR,..,..,..,..,..
PRT,ANT,..,..,..,..,..
PRT,NIC,..,..,..,..,..
PRT,PAN,..,..,..,..,..
PRT,KNA,..,..,..,..,..
PRT,LCA,..,..,..,..,..
PRT,VCT,..,..,..,..,..
PRT,TTO,..,..,..,..,..
PRT,TCA,..,..,..,..,..
PRT,VGB,..,..,..,..,..
PRT,ARG,..,..,..,..,..
PRT,BOL,..,..,..,..,..
PRT,BRA,..,..,..,..,..
PRT,CHL,..,..,..,..,..
PRT,COL,..,..,..,..,..
PRT,ECU,..,..,..,..,..
PRT,GUY,..,..,..,..,..
PRT,PRY,..,..,..,..,..
PRT,PER,..,..,..,..,..
PRT,SUR,..,..,..,..,..
PRT,URY,..,..,..,..,..
PRT,VEN,..,..,..,..,..
PRT,BRN,..,..,..,..,..
PRT,KHM,..,..,..,..,..
PRT,CHN,..,..,..,..,..
PRT,IDN,..,..,..,..,..
PRT,KOR,..,..,..,..,..
PRT,PRK,..,..,..,..,..
PRT,LAO,..,..,..,..,..
PRT,MYS,..,..,..,..,..
PRT,MNG,..,..,..,..,..
PRT,PHL,..,..,..,..,..
PRT,SGP,..,..,..,..,..
PRT,THA,..,..,..,..,..
PRT,TLS,0.101461,3.030061,3.318318,4.607897,6.237789
PRT,VNM,..,..,..,..,..
PRT,AFG,..,..,..,..,..
PRT,ARM,..,..,..,..,..
PRT,AZE,..,..,..,..,..
PRT,BGD,..,..,..,..,..
PRT,BTN,..,..,..,..,..
PRT,GEO,..,..,..,..,..
PRT,IND,..,..,..,..,..
PRT,KAZ,..,..,..,..,..
PRT,KGZ,..,..,..,..,..
PRT,MDV,..,..,..,..,..
PRT,MMR,..,..,..,..,..
PRT,NPL,..,..,..,..,..
PRT,PAK,..,..,..,..,..
PRT,LKA,..,..,..,..,..
PRT,TJK,..,..,..,..,..
PRT,TKM,..,..,..,..,..
PRT,UZB,..,..,..,..,..
PRT,BHR,..,..,..,..,..
PRT,IRN,..,..,..,..,..
PRT,IRQ,..,..,..,..,..
PRT,ISR,..,..,..,..,..
PRT,JOR,..,..,..,..,..
PRT,KWT,..,..,..,..,..
PRT,LBN,..,..,..,..,..
PRT,OMN,..,..,..,..,..
PRT,QAT,..,..,..,..,..
PRT,SAU,..,..,..,..,..
PRT,SYR,..,..,..,..,..
PRT,ARE,..,..,..,..,..
PRT,PSZ,..,..,..,..,..
PRT,YEM,..,..,..,..,..
PRT,COK,..,..,..,..,..
PRT,FJI,..,..,..,..,..
PRT,PYF,..,..,..,..,..
PRT,KIR,..,..,..,..,..
PRT,MHL,..,..,..,..,..
PRT,FSM,..,..,..,..,..
PRT,NRU,..,..,..,..,..
PRT,NCL,..,..,..,..,..
PRT,NIU,..,..,..,..,..
PRT,PLW,..,..,..,..,..
PRT,PNG,..,..,..,..,..
PRT,WSM,..,..,..,..,..
PRT,SLB,..,..,..,..,..
PRT,TKL,..,..,..,..,..
PRT,TON,..,..,..,..,..
PRT,TUV,..,..,..,..,..
PRT,VUT,..,..,..,..,..
ESP,ALB,..,..,..,..,..
ESP,BLR,..,..,..,..,..
ESP,BIH,..,..,0.030836,..,..
ESP,HRV,..,..,..,..,..
ESP,CYP,..,..,..,..,..
ESP,MKD,..,..,..,..,..
ESP,MLT,..,..,..,..,..
ESP,MDA,..,..,..,..,..
ESP,MNE,..,..,..,..,..
ESP,SRB,..,..,..,..,..
ESP,SVN,..,..,..,..,..
ESP,TUR,..,..,..,..,..
ESP,UKR,..,..,..,..,..
ESP,DZA,0.004457,0.019496,..,0.092209,..
ESP,EGY,..,..,..,..,..
ESP,LBY,0.004457,..,..,..,..
ESP,MAR,0.444472,0.514788,16.161646,4.259493,0.964198
ESP,TUN,0.011885,..,..,..,..
ESP,AGO,0.004457,..,0.198675,..,..
ESP,BEN,..,..,..,..,..
ESP,BWA,..,..,..,..,..
ESP,BFA,..,..,0.07947,..,..
ESP,BDI,..,..,..,..,..
ESP,CMR,..,..,..,..,..
ESP,CPV,..,..,..,..,..
ESP,CAF,0.259624,..,..,..,..
ESP,TCD,0.472517,..,..,..,..
ESP,COM,..,..,..,..,..
ESP,CDZ,0.165873,0.060574,0.465701,1.452742,0.084976
ESP,COG,..,..,..,0.006311,..
ESP,CIV,0.043271,..,..,..,..
ESP,DJI,..,..,..,..,..
ESP,GNQ,0.022931,..,12.107157,0.150139,2.570694
ESP,ERI,..,..,..,..,..
ESP,ETH,..,..,..,..,..
ESP,GAB,..,0.001058,..,..,..
ESP,GMB,..,..,..,..,..
ESP,GHA,..,..,..,..,..
ESP,GIN,..,..,..,..,..
ESP,GNB,0.317323,..,0.301084,0.017411,..
ESP,KEN,..,..,..,..,..
ESP,LSO,0.004457,..,..,..,..
ESP,LBR,..,..,..,..,..
ESP,MDG,..,0.029412,..,..,..
ESP,MWI,..,..,..,..,..
ESP,MLI,..,0.029239,..,..,..
ESP,MRT,0.011885,..,2.649007,..,1.285347
ESP,MUS,..,..,..,..,..
ESP,MOZ,0.058254,4.177691,2.649007,2.79002,0.083548
ESP,NAM,2.168023,..,..,..,..
ESP,NER,..,..,..,0.037533,..
ESP,NGA,..,..,..,..,..
ESP,RWA,..,1.499321,..,..,..
ESP,STP,..,..,..,..,..
ESP,SEN,0.087705,..,0.265481,0.266963,..
ESP,SYC,..,..,..,..,..
ESP,SLE,..,..,..,..,..
ESP,SOM,..,..,..,..,..
ESP,ZAF,0.004457,..,..,..,..
ESP,SHN,..,..,..,..,..
ESP,SDN,..,..,..,..,..
ESP,SWZ,0.004457,..,..,..,..
ESP,TZA,0.185842,0.082997,..,..,..
ESP,TGO,0.003894,..,..,..,..
ESP,UGA,..,..,..,..,..
ESP,ZMB,..,..,..,..,..
ESP,ZWE,..,0.141181,..,..,..
ESP,AIA,..,..,..,..,..
ESP,ATG,..,..,..,..,..
ESP,ABW,..,..,..,..,..
ESP,BHS,..,..,..,..,..
ESP,BRB,..,..,..,..,..
ESP,BLZ,..,..,..,..,..
ESP,BMU,..,..,..,..,..
ESP,CYM,..,..,..,..,..
ESP,CRI,..,0.03551,0.51594,0.150309,..
ESP,CUB,0.01777,..,..,0.359095,..
ESP,DMA,..,..,..,..,..
ESP,DOM,9.375451,0.437981,1.950993,0.014401,3.640991
ESP,SLV,0.803686,0.772526,1.942539,0.536558,..
ESP,GRD,..,..,..,..,..
ESP,GTM,7.620963,6.323847,9.488274,1.110811,0.606941
ESP,HTI,5.786572,7.798357,8.340729,0.278087,0.011311
ESP,HND,7.39348,0.958204,1.77649,0.156297,..
ESP,JAM,..,..,..,..,..
ESP,MEX,0.281918,0.143271,1.035882,0.406599,0.046272
ESP,MSR,..,..,..,..,..
ESP,ANT,..,..,..,..,..
ESP,NIC,0.708376,1.317965,1.530207,1.248401,2.021339
ESP,PAN,..,..,1.456953,0.658463,0.578406
ESP,KNA,..,..,..,..,..
ESP,LCA,..,..,..,..,..
ESP,VCT,..,..,..,..,..
ESP,TTO,..,..,..,..,..
ESP,TCA,..,..,..,..,..
ESP,VGB,..,..,..,..,..
